paciente,resposta,nota1,nota2,nota3,nota4,nota5,nota6,nota7,nota8,nota9,nota10,nota11,nota_total
1771,c,4,5,4,4,4,4,1,1,1,5,4,37
1772,a,4,5,4,4,4,4,1,1,1,5,4,37
1772,b,5,5,4,4,5,5,1,0,1,5,4,39
1772,c,4,5,4,4,4,4,1,1,1,5,4,37
1773,a,4,5,4,5,5,5,1,0,1,5,4,39
1773,b,4,5,4,4,4,5,1,1,1,5,4,38
1773,c,4,5,4,4,5,5,1,1,1,5,4,39
1774,a,5,5,4,5,5,5,1,0,1,5,5,41
1774,b,4,5,4,4,4,4,1,0,1,5,4,36
1774,c,4,5,4,4,4,5,1,1,1,5,4,38
1775,a,4,5,4,4,5,5,1,1,1,5,4,39
1775,b,4,5,4,4,4,4,1,0,1,5,4,36
1775,c,4,5,4,4,5,5,1,1,1,5,4,39
1776,a,4,5,4,4,5,5,1,0,1,5,4,38
1776,b,4,5,4,4,4,5,1,1,1,5,4,38
1776,c,4,5,4,4,4,5,1,1,1,5,4,38
1777,a,4,5,4,4,5,5,1,1,1,5,4,39
1777,b,4,5,4,4,4,5,1,0,1,5,4,37
1777,c,4,5,4,4,4,5,1,1,1,5,4,38
1778,a,4,5,4,4,4,5,1,1,1,5,4,38
1779,a,4,5,4,4,5,5,1,0,1,5,4,38
1779,b,4,5,4,4,4,5,1,1,1,5,4,38
1780,a,4,5,4,5,5,5,1,0,1,5,4,39
1781,a,4,5,4,4,5,5,1,0,1,5,4,38
1781,b,3,5,4,4,4,4,1,1,1,5,4,36
1781,c,4,5,4,4,5,5,1,1,1,5,4,39
1782,a,4,5,4,4,5,5,1,0,1,5,4,38
1782,b,4,5,4,4,4,4,1,0,1,5,4,36
1782,c,4,5,4,4,4,4,1,1,1,4,4,36
1783,a,4,5,4,5,5,5,1,1,1,5,4,40
1783,b,5,5,4,4,4,5,1,0,1,5,4,38
1783,c,4,5,4,4,4,4,1,1,1,5,4,37
1784,a,4,5,4,4,5,4,1,1,1,5,4,38
1784,b,4,5,4,4,4,4,1,0,1,5,4,36
1784,c,4,5,4,4,5,5,1,0,1,5,4,38
1785,a,4,5,4,4,5,5,1,0,1,5,4,38
1785,c,4,5,4,4,5,4,1,1,1,5,4,38
1786,a,4,5,4,4,5,5,1,0,1,5,4,38
1786,b,4,5,4,4,5,5,1,0,1,5,5,39
1786,c,4,5,4,4,5,5,1,0,1,5,4,38
1787,a,4,5,4,4,5,5,1,1,1,5,4,39
1787,b,4,5,4,4,5,5,1,0,1,5,4,38
1787,c,4,5,4,4,5,5,1,1,1,5,4,39
1788,a,4,5,4,4,5,5,1,1,1,5,4,39
1788,b,4,5,4,4,4,4,1,0,1,5,4,36
1788,c,2,5,4,4,4,5,1,0,1,5,4,35
1789,a,4,5,4,4,5,5,1,1,1,5,5,40
1789,b,4,5,4,4,4,5,1,1,1,5,4,38
1789,c,4,5,4,4,4,5,1,1,1,5,4,38
1790,a,4,5,4,4,5,5,1,1,1,5,4,39
1790,b,3,5,4,4,4,4,1,1,1,5,4,36
1791,a,4,5,4,4,5,5,1,1,1,5,4,39
1791,b,4,4,4,4,4,5,1,0,1,5,4,36
1791,c,4,5,4,4,5,5,1,1,1,5,4,39
1792,a,4,5,4,4,5,5,1,1,1,5,4,39
1792,b,4,5,4,4,4,5,1,1,1,5,4,38
1792,c,4,5,4,4,4,5,1,1,1,5,4,38
1793,a,4,5,4,4,5,5,1,1,1,5,4,39
1793,b,5,5,4,4,5,5,1,0,1,5,4,39
1793,c,4,5,4,4,4,5,1,1,1,5,4,38
1794,a,4,5,4,4,5,5,1,0,1,5,4,38
1794,c,4,5,4,4,5,5,1,1,1,5,4,39
1795,a,4,5,4,4,5,5,1,1,1,5,4,39
1795,b,4,5,4,4,4,4,1,1,1,5,4,37
1795,c,4,5,4,4,5,5,1,1,1,5,4,39
1796,a,4,5,4,4,5,5,1,1,1,5,4,39
1796,b,3,5,4,4,3,4,1,1,1,5,4,35
1796,c,4,5,4,4,4,5,1,1,1,5,4,38
1797,a,4,5,4,4,4,4,1,1,1,5,4,37
1797,b,3,5,4,4,4,4,1,1,1,5,4,36
1797,c,4,5,4,4,4,5,1,1,1,5,4,38
1798,a,4,5,4,4,4,5,1,1,1,5,4,38
1798,b,4,5,4,4,5,5,1,0,1,5,4,38
1798,c,4,5,4,4,4,5,1,0,1,5,5,38
1799,a,4,5,4,5,5,5,1,1,1,5,4,40
1799,b,4,5,4,4,4,4,1,0,1,5,4,36
1799,c,4,5,4,4,5,5,1,1,1,5,4,39
1800,a,5,5,4,5,5,5,1,0,1,5,5,41
1800,b,3,5,4,5,4,5,1,0,1,5,5,38
1800,c,4,5,4,4,4,5,1,1,1,5,4,38
1801,a,4,5,4,5,5,5,1,0,1,5,4,39
1802,a,4,5,4,4,5,5,1,1,1,5,4,39
1802,b,4,5,4,4,4,5,1,0,1,5,4,37
1802,c,5,5,4,4,4,5,1,0,1,5,4,38
1803,a,4,5,4,5,5,5,1,0,1,5,5,40
1803,b,4,5,4,4,5,5,1,1,1,5,4,39
1804,a,4,5,4,4,5,5,1,0,1,5,4,38
1804,b,4,5,4,4,4,5,1,0,1,5,4,37
1804,c,4,5,4,4,5,5,1,1,1,5,4,39
1805,a,4,5,4,4,4,5,1,1,1,5,4,38
1805,c,4,5,4,4,5,5,1,1,1,5,4,39
1806,a,4,5,4,5,5,5,1,1,1,5,4,40
1806,b,4,5,4,4,5,5,1,0,1,5,5,39
1807,a,4,5,4,4,5,5,1,1,1,5,4,39
1807,b,4,5,4,4,4,5,1,0,1,5,4,37
1807,c,4,5,4,4,5,5,1,0,1,5,4,38
1808,a,4,5,4,4,5,5,1,1,1,5,4,39
1808,c,4,5,4,4,5,5,1,1,1,5,4,39
1809,a,4,5,4,4,5,5,1,0,1,5,4,38
1809,b,4,5,4,4,4,5,1,0,1,5,4,37
1810,a,4,5,4,4,5,5,1,0,1,5,4,38
1810,b,4,5,4,4,4,5,1,0,1,5,4,37
1810,c,4,5,4,4,4,4,1,1,1,5,4,37
1811,a,4,5,4,4,5,5,1,1,1,5,4,39
1811,b,4,5,4,4,4,4,1,0,1,5,4,36
1812,a,4,5,4,4,4,4,1,1,1,5,4,37
1812,b,4,5,4,4,4,5,1,0,1,5,4,37
1812,c,4,5,4,4,4,5,1,1,1,5,4,38
1813,a,4,5,4,5,5,5,1,0,1,5,4,39
1813,b,5,5,4,4,5,5,1,0,1,5,4,39
1813,c,4,5,4,4,4,5,1,0,1,5,4,37
1814,a,4,5,4,4,4,5,1,0,1,5,4,37
1814,b,2,5,4,4,3,4,1,1,1,5,4,34
1814,c,4,5,4,4,4,5,1,1,1,5,4,38
1815,a,4,5,4,4,5,5,1,0,1,5,4,38
1815,b,4,5,4,4,4,5,1,0,1,5,4,37
1815,c,4,5,4,4,4,5,1,1,1,5,4,38
1816,a,4,5,4,5,5,5,1,0,1,5,5,40
1816,b,4,5,4,4,4,4,1,0,1,5,4,36
1816,c,4,5,4,4,4,4,1,1,1,5,4,37
1817,a,4,5,4,4,5,5,1,0,1,5,4,38
1817,b,4,5,4,4,5,5,1,1,1,5,4,39
1817,c,3,5,4,4,3,5,1,1,1,5,4,36
1818,a,5,5,4,5,5,5,1,0,1,5,5,41
1818,b,4,5,4,4,4,5,1,0,1,5,4,37
1818,c,3,5,4,4,4,4,1,1,1,5,4,36
1819,a,4,5,4,4,5,5,1,1,1,5,4,39
1819,b,4,5,4,4,4,5,1,0,1,5,4,37
1820,a,4,5,4,4,5,5,1,0,1,5,5,39
1820,b,5,5,4,4,4,5,1,1,1,5,4,39
1820,c,4,5,4,4,5,5,1,0,1,5,4,38
1821,a,4,5,4,4,5,5,1,0,1,5,4,38
1821,b,4,5,4,4,4,5,1,0,1,5,4,37
1821,c,4,5,4,4,4,5,1,1,1,5,4,38
1822,a,4,5,4,4,5,5,1,0,1,5,4,38
1822,b,4,5,4,4,4,4,1,1,1,5,4,37
1822,c,4,5,4,4,4,5,1,1,1,5,4,38
1823,a,4,5,4,4,5,5,1,1,1,5,4,39
1824,a,4,5,4,4,4,5,1,1,1,5,4,38
1824,b,4,5,4,4,4,5,1,0,1,5,4,37
1824,c,4,5,4,4,4,5,1,1,1,5,4,38
1825,a,4,5,4,4,5,5,1,0,1,5,4,38
1825,b,4,5,4,4,4,5,1,0,1,5,5,38
1825,c,4,5,4,4,4,5,1,1,1,5,4,38
1826,a,4,5,4,4,5,5,1,0,1,5,4,38
1826,b,4,5,4,4,5,5,1,0,1,5,4,38
1826,c,4,5,4,4,4,5,1,1,1,5,4,38
1827,a,4,5,4,4,4,5,1,1,1,5,4,38
1827,c,4,5,4,4,4,5,1,1,1,5,4,38
1828,a,4,5,4,4,4,5,1,1,1,5,4,38
1828,b,3,4,4,4,4,4,1,1,1,5,4,35
1828,c,4,5,4,4,4,5,1,1,1,5,4,38
1829,a,4,5,4,4,4,5,1,1,1,5,4,38
1829,b,4,5,4,4,4,5,1,1,1,5,4,38
1829,c,4,5,4,4,4,5,1,0,1,5,4,37
1830,a,4,5,4,4,5,5,1,0,1,5,5,39
1830,c,4,5,4,4,4,5,1,1,1,5,4,38
1831,a,4,5,4,4,5,5,1,0,1,5,4,38
1831,b,4,5,4,4,4,4,1,0,1,5,4,36
1831,c,4,5,4,4,5,5,1,1,1,5,4,39
1832,a,4,5,4,4,5,5,1,1,1,5,4,39
1832,b,4,4,4,4,4,4,1,1,1,5,4,36
1832,c,4,5,4,4,4,4,1,1,1,5,4,37
1833,a,4,5,4,4,4,5,1,0,1,5,4,37
1833,b,4,5,4,4,4,4,1,0,1,5,4,36
1833,c,4,4,4,4,4,4,1,1,1,5,4,36
1834,a,3,5,4,4,4,4,1,1,1,5,4,36
1834,b,4,5,4,4,4,4,1,1,1,5,4,37
1834,c,4,5,4,4,4,4,1,1,1,5,4,37
1835,a,4,5,4,5,5,5,1,0,1,5,5,40
1835,b,4,5,4,4,4,4,1,1,1,5,4,37
1835,c,4,5,4,4,5,5,1,0,1,5,4,38
1836,a,4,5,4,4,5,5,1,0,1,5,4,38
1836,b,4,5,4,4,4,5,1,0,1,5,4,37
1836,c,4,5,4,4,4,5,1,1,1,5,4,38
1837,a,4,5,4,5,5,5,1,1,1,5,4,40
1837,b,4,5,4,4,4,5,1,0,1,5,4,37
1838,a,4,5,4,4,5,5,1,0,1,5,5,39
1838,b,4,5,4,4,4,5,1,1,1,5,4,38
1838,c,4,5,4,4,5,5,1,1,1,5,4,39
1839,a,4,5,4,4,5,5,1,0,1,5,5,39
1839,c,4,4,4,4,4,5,1,1,1,5,4,37
1840,a,5,5,4,4,5,5,1,0,1,5,5,40
1840,b,4,5,4,4,4,5,1,1,1,5,4,38
1840,c,4,5,4,4,4,5,1,1,1,5,4,38
1841,a,4,5,4,4,5,5,1,0,1,5,4,38
1841,c,4,5,4,4,5,5,1,1,1,5,4,39
1842,a,4,5,4,4,5,5,1,1,1,5,4,39
1842,b,4,5,4,4,4,4,1,1,1,5,4,37
1843,a,4,5,4,4,5,4,1,1,1,5,4,38
1843,b,4,5,4,4,4,4,1,1,1,5,4,37
1844,a,4,5,4,4,5,5,1,1,1,5,4,39
1844,c,4,5,4,4,5,5,1,1,1,5,5,40
1845,a,4,5,4,4,5,5,1,0,1,5,4,38
1845,b,4,5,4,4,4,4,1,0,1,5,4,36
1845,c,4,5,4,4,4,5,1,1,1,5,4,38
1846,a,4,5,4,4,5,5,1,0,1,5,4,38
1846,b,4,5,4,4,5,5,1,0,1,5,4,38
1846,c,4,5,4,4,4,5,1,1,1,5,4,38
1847,a,4,5,4,4,5,5,1,0,1,5,4,38
1847,c,4,5,4,4,5,5,1,0,1,5,4,38
1848,a,4,5,4,5,5,5,1,0,1,5,4,39
1848,b,4,5,4,4,4,5,1,0,1,5,4,37
1848,c,4,5,4,4,5,5,1,0,1,5,4,38
1849,a,4,5,4,4,5,5,1,1,1,5,5,40
1849,b,4,5,4,4,5,4,1,1,1,5,4,38
1849,c,4,4,4,4,4,4,1,1,1,5,4,36
1850,a,4,5,4,4,5,5,1,1,1,5,4,39
1850,c,4,5,4,4,4,5,1,1,1,5,4,38
1851,a,4,5,4,5,4,5,1,1,1,5,5,40
1851,b,4,5,4,4,4,5,1,0,1,5,5,38
1851,c,4,5,4,4,4,5,1,1,1,5,4,38
1852,a,4,5,4,4,4,4,1,1,1,5,4,37
1852,b,4,5,4,4,4,5,1,0,1,5,4,37
1852,c,4,5,4,4,4,5,1,1,1,5,4,38
1853,a,4,5,4,5,5,5,1,1,1,5,5,41
1853,b,4,5,4,4,5,5,1,0,1,5,4,38
1853,c,4,5,4,4,5,5,1,1,1,5,4,39
1854,a,4,5,4,4,5,5,1,1,1,5,4,39
1854,b,4,5,4,4,4,5,1,0,1,5,4,37
1854,c,4,5,4,4,4,4,1,1,1,5,4,37
1855,a,4,5,4,5,5,5,1,0,1,5,4,39
1855,c,5,5,4,4,4,5,1,0,1,5,4,38
1856,a,4,5,4,4,4,5,1,0,1,5,4,37
1856,b,4,5,4,4,4,5,1,0,1,5,4,37
1856,c,4,5,4,4,4,5,1,1,1,5,4,38
1857,a,4,5,4,5,5,5,1,0,1,5,5,40
1857,b,4,5,4,4,4,5,1,0,1,5,4,37
1857,c,4,5,4,4,4,5,1,1,1,5,4,38
1858,a,4,5,4,4,5,5,1,0,1,5,4,38
1858,b,4,2,4,4,4,4,1,1,1,5,4,34
1858,c,4,5,4,4,5,5,1,1,1,5,4,39
1859,a,4,5,4,4,5,4,1,1,1,5,4,38
1859,b,4,5,4,4,5,5,1,0,1,5,4,38
1859,c,4,5,4,4,4,5,1,1,1,5,4,38
1860,a,4,5,4,4,5,5,1,1,1,5,4,39
1860,b,4,5,4,4,5,5,1,0,1,5,5,39
1860,c,4,5,4,4,5,5,1,1,1,5,4,39
1861,a,4,5,4,4,5,5,1,1,1,5,4,39
1861,b,4,5,4,4,4,5,1,0,1,5,4,37
1861,c,4,5,4,4,4,5,1,0,1,5,4,37
1862,a,4,5,4,4,5,5,1,1,1,5,4,39
1862,b,4,5,4,4,4,5,1,0,1,5,4,37
1862,c,4,5,4,4,4,5,1,1,1,5,4,38
1863,a,4,5,4,4,5,5,1,0,1,5,5,39
1863,b,4,5,4,4,5,5,1,0,1,5,4,38
1863,c,4,5,4,4,4,5,1,1,1,5,4,38
1864,a,4,5,4,4,4,5,1,1,1,5,4,38
1864,b,4,5,4,4,4,4,1,1,1,5,4,37
1864,c,4,5,4,4,4,5,1,1,1,5,4,38
1865,a,4,5,4,4,5,5,1,1,1,5,4,39
1866,a,4,5,4,4,5,5,1,1,1,5,4,39
1866,b,4,5,4,4,4,4,1,1,1,5,4,37
1866,c,4,5,4,5,5,5,1,0,1,5,5,40
1867,a,4,5,4,4,5,5,1,0,1,5,4,38
1867,b,4,5,4,3,4,4,1,0,1,4,4,34
1867,c,4,5,4,4,5,5,1,0,1,5,4,38
1868,a,4,5,4,4,5,5,1,0,1,5,4,38
1868,b,4,5,4,4,5,4,1,0,1,5,4,37
1868,c,4,5,4,4,4,5,1,1,1,5,4,38
1869,a,4,5,4,4,5,5,1,1,1,5,4,39
1869,b,4,5,4,4,4,5,1,1,1,5,4,38
1869,c,4,5,4,4,5,5,1,1,1,5,4,39
1870,a,4,5,4,4,5,5,1,1,1,5,4,39
1870,b,4,5,4,4,4,4,1,0,1,5,4,36
1870,c,4,5,4,4,4,5,1,1,1,5,4,38
1871,a,4,5,4,4,4,5,1,1,1,5,5,39
1871,b,4,5,4,4,5,5,1,0,1,5,4,38
1871,c,4,5,4,4,5,5,1,1,1,5,4,39
1872,a,4,5,4,4,5,5,1,1,1,5,4,39
1872,b,4,5,4,4,4,5,1,0,1,5,4,37
1873,a,4,5,4,4,5,5,1,0,1,5,4,38
1873,b,4,5,4,4,5,5,1,1,1,5,4,39
1873,c,4,5,4,4,4,5,1,1,1,5,4,38
1874,a,4,5,4,4,4,4,1,1,1,5,4,37
1874,b,4,5,4,4,4,5,1,1,1,5,4,38
1874,c,4,5,4,4,5,5,1,1,1,5,4,39
1875,a,4,5,4,4,5,5,1,1,1,5,4,39
1875,b,5,5,4,4,4,4,1,0,1,5,4,37
1876,a,4,5,4,4,5,5,1,0,1,5,4,38
1876,b,4,5,4,4,4,5,1,0,1,5,4,37
1876,c,4,5,4,4,4,5,1,0,1,5,4,37
1877,a,4,5,4,4,5,5,1,1,1,5,4,39
1877,b,4,5,4,4,5,5,1,0,1,5,4,38
1877,c,4,5,4,5,4,5,1,1,1,5,4,39
1878,a,4,5,4,4,5,5,1,0,1,5,4,38
1878,b,4,5,4,4,4,5,1,0,1,5,4,37
1878,c,4,5,4,4,4,5,1,1,1,5,4,38
1879,a,4,5,4,5,5,5,1,0,1,5,4,39
1879,b,5,5,4,4,4,4,1,0,1,5,4,37
1879,c,4,5,4,4,5,5,1,0,1,5,5,39
1880,a,4,5,4,4,5,5,1,0,1,5,4,38
1880,b,5,5,4,4,4,5,1,0,1,5,5,39
1880,c,5,5,4,4,5,5,1,0,1,5,5,40
1881,a,4,5,4,4,4,5,1,1,1,5,4,38
1881,b,4,5,4,4,4,5,1,0,1,5,4,37
1881,c,4,5,4,4,5,5,1,0,1,5,4,38
1882,a,4,5,4,4,5,5,1,1,1,5,4,39
1882,b,4,5,4,4,4,5,1,0,1,5,4,37
1882,c,4,5,4,4,4,5,1,1,1,5,4,38
1883,a,4,5,4,4,5,5,1,0,1,5,4,38
1883,b,4,5,4,4,5,5,1,0,1,5,4,38
1883,c,4,5,4,4,5,5,1,1,1,5,4,39
1884,a,4,5,4,4,5,5,1,1,1,5,4,39
1884,b,4,5,4,3,3,2,1,0,1,3,4,30
1884,c,4,5,4,4,4,5,1,1,1,5,4,38
1885,a,4,5,4,4,4,5,1,1,1,5,4,38
1885,c,4,5,4,4,4,5,1,1,1,5,4,38
1886,a,5,5,4,5,5,5,1,0,1,5,5,41
1886,c,4,5,4,4,4,5,1,1,1,5,4,38
1887,a,4,5,4,4,4,5,1,1,1,5,4,38
1887,b,4,5,4,4,4,5,1,1,1,5,4,38
1887,c,4,5,4,4,4,5,1,1,1,5,4,38
1888,a,4,5,4,4,4,4,1,1,1,5,4,37
1888,b,5,5,4,4,5,5,1,0,1,5,4,39
1888,c,4,5,4,4,4,4,1,1,1,5,4,37
1889,a,4,5,4,4,5,5,1,0,1,5,4,38
1889,c,4,5,4,4,4,5,1,1,1,5,4,38
1890,a,5,5,4,4,4,5,1,0,1,5,5,39
1890,c,4,5,4,4,5,5,1,0,1,5,4,38
1891,a,4,5,4,4,4,5,1,1,1,5,4,38
1891,b,3,5,4,4,4,4,1,1,1,5,4,36
1891,c,4,5,4,4,5,5,1,0,1,5,4,38
1892,a,4,5,4,4,5,5,1,1,1,5,4,39
1892,b,4,5,4,4,4,4,1,1,1,5,4,37
1892,c,4,5,4,4,5,5,1,1,1,5,4,39
1893,a,4,5,4,4,5,5,1,1,1,5,4,39
1893,b,4,5,4,4,4,5,1,1,1,5,4,38
1893,c,4,5,4,4,4,4,1,1,1,5,4,37
1894,a,4,5,4,4,5,5,1,0,1,5,5,39
1894,b,5,5,4,4,5,5,1,0,1,5,4,39
1894,c,4,5,4,4,5,5,1,1,1,5,4,39
1895,a,4,5,4,4,4,5,1,1,1,5,4,38
1895,b,4,5,4,4,4,4,1,0,1,5,4,36
1896,a,4,5,4,4,4,4,1,1,1,5,4,37
1896,b,5,5,4,4,4,4,1,0,1,5,4,37
1897,a,4,5,4,4,5,5,1,1,1,5,4,39
1897,b,4,5,4,4,3,4,1,1,1,4,4,35
1897,c,4,5,4,4,4,5,1,1,1,5,4,38
1898,a,4,5,4,4,5,5,1,0,1,5,4,38
1898,b,4,5,4,4,4,5,1,0,1,5,4,37
1898,c,4,5,4,4,4,5,1,1,1,5,4,38
1899,a,4,5,4,4,4,5,1,1,1,5,4,38
1899,b,4,5,4,4,4,5,1,0,1,5,4,37
1899,c,4,5,4,4,4,5,1,1,1,5,4,38
1900,a,4,5,4,4,5,5,1,1,1,5,4,39
1900,b,4,5,4,4,4,4,1,1,1,5,4,37
1900,c,4,5,4,4,5,5,1,1,1,5,4,39
1901,a,4,5,4,5,5,5,1,1,1,5,5,41
1901,b,5,5,4,4,4,5,1,0,1,5,5,39
1901,c,4,5,4,4,5,5,1,1,1,5,4,39
1902,a,5,5,4,4,5,5,1,0,1,5,4,39
1902,c,4,5,4,4,5,5,1,0,1,5,4,38
1903,a,4,5,4,4,5,5,1,1,1,5,4,39
1903,c,4,5,4,4,4,5,1,1,1,5,4,38
1904,a,4,5,4,4,5,5,1,1,1,5,4,39
1904,b,4,5,4,4,4,5,1,0,1,5,4,37
1904,c,4,5,4,4,5,5,1,0,1,5,4,38
1905,a,4,5,4,4,5,5,1,0,1,5,4,38
1905,b,4,5,4,4,4,4,1,1,1,5,4,37
1905,c,4,5,4,4,5,5,1,0,1,5,4,38
1906,a,4,5,4,4,5,5,1,1,1,5,4,39
1906,c,4,5,4,4,4,5,1,1,1,5,4,38
1907,a,4,5,4,4,5,5,1,0,1,5,4,38
1907,b,4,5,4,4,4,5,1,0,1,5,4,37
1907,c,4,5,4,4,4,5,1,1,1,5,4,38
1908,a,4,5,4,4,5,5,1,0,1,5,4,38
1908,b,4,5,4,4,4,4,1,1,1,5,4,37
1908,c,4,5,4,4,4,5,1,1,1,5,4,38
1909,a,4,5,4,4,5,5,1,1,1,5,4,39
1909,b,4,5,4,4,4,5,1,0,1,5,4,37
1909,c,2,5,4,4,2,5,1,1,1,5,4,34
1910,a,5,5,4,5,5,5,1,0,1,5,5,41
1910,b,4,5,4,4,4,5,1,0,1,5,4,37
1910,c,4,4,4,4,4,4,1,1,1,5,4,36
1911,a,4,5,4,4,5,5,1,1,1,5,4,39
1912,a,4,5,4,4,5,5,1,1,1,5,4,39
1912,b,4,5,4,4,4,5,1,1,1,5,4,38
1912,c,4,5,4,4,4,5,1,1,1,5,4,38
1913,a,4,5,4,4,5,5,1,0,1,5,4,38
1913,b,4,5,4,4,4,5,1,0,1,5,4,37
1914,a,4,5,4,4,5,5,1,0,1,5,4,38
1914,b,3,5,4,4,4,4,1,1,1,5,4,36
1914,c,4,5,4,4,5,5,1,1,1,5,4,39
1915,a,4,5,4,5,5,5,1,0,1,5,4,39
1915,b,4,5,4,4,5,5,1,0,1,5,4,38
1915,c,4,5,4,4,4,5,1,1,1,5,4,38
1916,a,4,4,4,4,4,4,1,1,1,5,4,36
1916,b,4,5,4,4,4,5,1,1,1,5,4,38
1916,c,4,5,4,4,4,5,1,1,1,5,4,38
1917,a,4,5,4,5,5,5,1,0,1,5,5,40
1917,c,4,5,4,4,4,5,1,1,1,5,4,38
1918,a,4,5,4,4,5,5,1,1,1,5,4,39
1918,c,4,5,4,4,4,5,1,1,1,5,4,38
1919,a,4,5,4,4,4,4,1,1,1,5,4,37
1919,b,4,5,4,4,4,4,1,0,1,4,4,35
1919,c,4,5,4,4,5,5,1,0,1,5,4,38
1920,a,4,5,4,4,5,5,1,0,1,5,4,38
1920,b,4,5,4,4,5,5,1,0,1,5,4,38
1920,c,4,5,4,4,5,5,1,0,1,5,5,39
1921,a,4,5,4,4,5,5,1,0,1,5,4,38
1921,c,4,5,4,4,4,5,1,1,1,5,4,38
1922,a,4,5,4,4,5,5,1,0,1,5,4,38
1922,b,4,5,4,4,5,4,1,0,1,5,4,37
1922,c,4,5,4,4,4,5,1,0,1,5,4,37
1923,a,4,5,4,4,5,5,1,1,1,5,4,39
1924,a,4,5,4,4,5,5,1,1,1,5,4,39
1924,c,4,5,4,4,4,5,1,1,1,5,4,38
1925,a,4,5,4,5,5,5,1,0,1,5,5,40
1925,b,4,5,4,4,4,5,1,0,1,5,4,37
1925,c,4,5,4,4,5,5,1,1,1,5,5,40
1926,a,4,5,4,4,5,5,1,1,1,5,4,39
1926,b,3,5,4,4,4,4,1,1,1,5,4,36
1926,c,4,5,4,4,4,5,1,1,1,5,4,38
1927,a,4,5,4,4,5,5,1,0,1,5,4,38
1927,b,4,5,4,4,4,4,1,0,1,5,4,36
1927,c,4,5,4,4,5,5,1,1,1,5,4,39
1928,a,4,5,4,4,5,5,1,1,1,5,4,39
1928,b,4,5,4,4,4,4,1,1,1,5,4,37
1928,c,4,5,4,4,4,5,1,1,1,5,4,38
1929,a,4,5,4,4,5,5,1,0,1,5,4,38
1929,b,3,5,4,4,4,5,1,0,1,5,4,36
1929,c,4,5,4,4,4,5,1,1,1,5,4,38
1930,a,4,5,4,4,5,5,1,1,1,5,4,39
1930,b,4,5,4,4,5,5,1,0,1,5,5,39
1930,c,4,5,4,4,4,5,1,0,1,5,4,37
1931,a,4,5,4,4,5,5,1,0,1,5,4,38
1931,b,4,5,4,4,4,4,1,1,1,5,4,37
1931,c,5,5,4,4,5,5,1,0,1,5,4,39
1932,a,4,5,4,5,5,5,1,0,1,5,5,40
1932,b,4,5,4,4,4,5,1,0,1,5,4,37
1932,c,4,5,4,4,5,5,1,1,1,5,4,39
1933,a,4,5,4,5,5,5,1,0,1,5,5,40
1933,b,4,5,4,4,4,4,1,1,1,5,4,37
1933,c,4,5,4,4,5,5,1,1,1,5,4,39
1934,a,4,5,4,4,5,5,1,0,1,5,4,38
1934,b,4,5,4,4,4,5,1,0,1,5,4,37
1934,c,4,5,4,4,4,5,1,0,1,5,4,37
1935,a,4,5,4,5,5,5,1,0,1,5,5,40
1935,b,4,5,4,4,4,5,1,0,1,5,4,37
1935,c,4,5,4,4,4,5,1,1,1,5,4,38
1936,a,4,5,4,4,5,4,1,1,1,5,4,38
1936,b,4,5,4,4,4,4,1,0,1,5,4,36
1937,a,4,5,4,4,5,5,1,0,1,5,4,38
1937,b,4,5,4,4,4,5,1,1,1,5,4,38
1937,c,4,5,4,4,5,5,1,1,1,5,4,39
1938,a,5,5,4,5,5,5,1,0,1,5,5,41
1939,a,4,5,4,4,4,4,1,1,1,5,4,37
1939,b,4,5,4,4,4,4,1,1,1,5,4,37
1939,c,4,5,4,4,5,5,1,0,1,5,4,38
1940,a,4,5,4,4,5,5,1,0,1,5,5,39
1940,b,4,5,4,4,4,5,1,0,1,5,4,37
1940,c,4,5,4,4,4,5,1,1,1,5,4,38
1941,a,4,5,4,4,5,5,1,1,1,5,4,39
1941,c,4,5,4,4,4,4,1,1,1,5,4,37
1942,a,4,5,4,4,5,5,1,0,1,5,4,38
1942,b,4,4,4,4,4,4,1,1,1,5,4,36
1942,c,4,5,4,4,4,5,1,1,1,5,4,38
1943,a,4,4,4,4,4,5,1,1,1,5,4,37
1943,b,2,5,4,4,4,4,1,1,1,5,4,35
1943,c,4,5,4,4,4,5,1,1,1,5,4,38
1944,a,4,5,4,4,5,5,1,0,1,5,4,38
1944,b,4,5,4,4,4,5,1,0,1,5,4,37
1945,a,4,5,4,4,5,5,1,0,1,5,4,38
1945,b,4,5,4,4,4,4,1,1,1,5,4,37
1945,c,4,5,4,4,4,5,1,1,1,5,4,38
1946,a,4,5,4,4,5,5,1,0,1,5,4,38
1946,b,4,5,4,4,3,4,1,1,1,4,4,35
1946,c,3,5,4,4,5,5,1,1,1,5,4,38
1947,a,4,5,4,4,4,5,1,1,1,5,4,38
1947,b,4,5,4,4,4,4,1,0,1,5,4,36
1947,c,4,5,4,4,5,5,1,0,1,5,4,38
1948,a,4,5,4,4,4,5,1,1,1,5,4,38
1948,b,4,5,4,4,4,5,1,0,1,5,4,37
1948,c,5,5,4,4,5,5,1,1,1,5,4,40
1949,a,4,5,4,4,5,5,1,1,1,5,4,39
1949,b,3,5,4,4,4,4,1,1,1,5,4,36
1949,c,4,5,4,4,4,5,1,1,1,5,4,38
1950,a,4,5,4,4,5,5,1,1,1,5,4,39
1950,c,4,5,4,4,4,5,1,1,1,5,4,38
